date,epiweek,county_name,sample_neighborhood_in_county_name,county_level_retail_and_recreation_percent_change_from_baseline_daily,county_level_grocery_and_pharmacy_percent_change_from_baseline_daily,county_level_parks_percent_change_from_baseline_daily,county_level_transit_stations_percent_change_from_baseline_daily,county_level_workplaces_percent_change_from_baseline_daily,county_level_residential_percent_change_from_baseline_daily,neighborhood_level_hospitalizations_monthly,fips,region,sample_neighborhood_in_county_modzcta,sample_neighborhood_in_county_nta_id,epiweek_ending,county_level_retail_and_recreation_percent_change_from_baseline_epiweek_avg,county_level_grocery_and_pharmacy_percent_change_from_baseline_epiweek_avg,county_level_parks_percent_change_from_baseline_epiweek_avg,county_level_transit_stations_percent_change_from_baseline_epiweek_avg,county_level_workplaces_percent_change_from_baseline_epiweek_avg,county_level_residential_percent_change_from_baseline_epiweek_avg,neighborhood_level_hospitalizations_monthly_per_100K
18/12/20,202051,Queens County,Astoria,-41.0,-15.0,-35.0,-47.0,-42.0,19.0,25.0,US,NY,11101,QN0103,19-12-20,-36.3,-10.4,-10.4,-49.7,-38.6,16.4,67.9
19/12/20,202051,Queens County,Astoria,-33.0,-7.0,-13.0,-39.0,-20.0,9.0,25.0,US,NY,11101,QN0103,19-12-20,-36.3,-10.4,-10.4,-49.7,-38.6,16.4,67.9
20/12/20,202052,Queens County,Astoria,-34.0,-11.0,-26.0,-44.0,-22.0,8.0,25.0,US,NY,11101,QN0103,26-12-20,-31.4,-1.7,-22.1,-51.1,-43.6,15.1,67.9
21/12/20,202052,Queens County,Astoria,-24.0,1.0,-17.0,-47.0,-40.0,14.0,25.0,US,NY,11101,QN0103,26-12-20,-31.4,-1.7,-22.1,-51.1,-43.6,15.1,67.9
22/12/20,202052,Queens County,Astoria,-18.0,9.0,-15.0,-45.0,-41.0,14.0,25.0,US,NY,11101,QN0103,26-12-20,-31.4,-1.7,-22.1,-51.1,-43.6,15.1,67.9
23/12/20,202052,Queens County,Astoria,-12.0,21.0,-10.0,-44.0,-40.0,12.0,25.0,US,NY,11101,QN0103,26-12-20,-31.4,-1.7,-22.1,-51.1,-43.6,15.1,67.9
24/12/20,202052,Queens County,Astoria,-17.0,31.0,-17.0,-53.0,-52.0,16.0,25.0,US,NY,11101,QN0103,26-12-20,-31.4,-1.7,-22.1,-51.1,-43.6,15.1,67.9
25/12/20,202052,Queens County,Astoria,-73.0,-44.0,-53.0,-74.0,-80.0,31.0,25.0,US,NY,11101,QN0103,26-12-20,-31.4,-1.7,-22.1,-51.1,-43.6,15.1,67.9
26/12/20,202052,Queens County,Astoria,-42.0,-19.0,-17.0,-51.0,-30.0,11.0,25.0,US,NY,11101,QN0103,26-12-20,-31.4,-1.7,-22.1,-51.1,-43.6,15.1,67.9
27/12/20,202053,Queens County,Astoria,-39.0,-20.0,-1.0,-48.0,-23.0,8.0,25.0,US,NY,11101,QN0103,2-1-21,-34.4,-7.7,-7.1,-53.0,-45.1,16.6,67.9
28/12/20,202053,Queens County,Astoria,-28.0,-7.0,5.0,-50.0,-45.0,16.0,25.0,US,NY,11101,QN0103,2-1-21,-34.4,-7.7,-7.1,-53.0,-45.1,16.6,67.9
29/12/20,202053,Queens County,Astoria,-27.0,-3.0,-11.0,-51.0,-46.0,17.0,25.0,US,NY,11101,QN0103,2-1-21,-34.4,-7.7,-7.1,-53.0,-45.1,16.6,67.9
30/12/20,202053,Queens County,Astoria,-23.0,7.0,-11.0,-49.0,-45.0,16.0,25.0,US,NY,11101,QN0103,2-1-21,-34.4,-7.7,-7.1,-53.0,-45.1,16.6,67.9
31/12/20,202053,Queens County,Astoria,-24.0,18.0,-28.0,-54.0,-52.0,18.0,25.0,US,NY,11101,QN0103,2-1-21,-34.4,-7.7,-7.1,-53.0,-45.1,16.6,67.9
1/1/21,202053,Queens County,Astoria,-63.0,-40.0,-31.0,-72.0,-77.0,31.0,27.0,US,NY,11101,QN0103,2-1-21,-34.4,-7.7,-7.1,-53.0,-45.1,16.6,73.3
2/1/21,202053,Queens County,Astoria,-37.0,-9.0,27.0,-47.0,-28.0,10.0,27.0,US,NY,11101,QN0103,2-1-21,-34.4,-7.7,-7.1,-53.0,-45.1,16.6,73.3
3/1/21,202101,Queens County,Astoria,-48.0,-26.0,-38.0,-51.0,-26.0,11.0,27.0,US,NY,11101,QN0103,9-1-21,-36.4,-9.9,-13.6,-50.3,-36.1,15.3,73.3
4/1/21,202101,Queens County,Astoria,-33.0,-7.0,-8.0,-50.0,-40.0,16.0,27.0,US,NY,11101,QN0103,9-1-21,-36.4,-9.9,-13.6,-50.3,-36.1,15.3,73.3
5/1/21,202101,Queens County,Astoria,-32.0,-3.0,-7.0,-50.0,-41.0,17.0,27.0,US,NY,11101,QN0103,9-1-21,-36.4,-9.9,-13.6,-50.3,-36.1,15.3,73.3
6/1/21,202101,Queens County,Astoria,-34.0,-8.0,-8.0,-51.0,-41.0,17.0,27.0,US,NY,11101,QN0103,9-1-21,-36.4,-9.9,-13.6,-50.3,-36.1,15.3,73.3
7/1/21,202101,Queens County,Astoria,-35.0,-7.0,-6.0,-52.0,-42.0,18.0,27.0,US,NY,11101,QN0103,9-1-21,-36.4,-9.9,-13.6,-50.3,-36.1,15.3,73.3
8/1/21,202101,Queens County,Astoria,-37.0,-9.0,-21.0,-52.0,-41.0,18.0,27.0,US,NY,11101,QN0103,9-1-21,-36.4,-9.9,-13.6,-50.3,-36.1,15.3,73.3
9/1/21,202101,Queens County,Astoria,-36.0,-9.0,-7.0,-46.0,-22.0,10.0,27.0,US,NY,11101,QN0103,9-1-21,-36.4,-9.9,-13.6,-50.3,-36.1,15.3,73.3
10/1/21,202102,Queens County,Astoria,-37.0,-13.0,6.0,-49.0,-24.0,9.0,27.0,US,NY,11101,QN0103,16-1-21,-35.9,-10.4,-3.6,-51.0,-36.9,14.4,73.3
11/1/21,202102,Queens County,Astoria,-37.0,-12.0,-19.0,-53.0,-41.0,17.0,27.0,US,NY,11101,QN0103,16-1-21,-35.9,-10.4,-3.6,-51.0,-36.9,14.4,73.3
12/1/21,202102,Queens County,Astoria,-32.0,-5.0,2.0,-50.0,-42.0,16.0,27.0,US,NY,11101,QN0103,16-1-21,-35.9,-10.4,-3.6,-51.0,-36.9,14.4,73.3
13/1/21,202102,Queens County,Astoria,-35.0,-9.0,-8.0,-53.0,-42.0,17.0,27.0,US,NY,11101,QN0103,16-1-21,-35.9,-10.4,-3.6,-51.0,-36.9,14.4,73.3
14/1/21,202102,Queens County,Astoria,-34.0,-9.0,6.0,-52.0,-43.0,16.0,27.0,US,NY,11101,QN0103,16-1-21,-35.9,-10.4,-3.6,-51.0,-36.9,14.4,73.3
15/1/21,202102,Queens County,Astoria,-39.0,-13.0,-20.0,-53.0,-42.0,17.0,27.0,US,NY,11101,QN0103,16-1-21,-35.9,-10.4,-3.6,-51.0,-36.9,14.4,73.3
16/1/21,202102,Queens County,Astoria,-37.0,-12.0,8.0,-47.0,-24.0,9.0,27.0,US,NY,11101,QN0103,16-1-21,-35.9,-10.4,-3.6,-51.0,-36.9,14.4,73.3
17/1/21,202103,Queens County,Astoria,-39.0,-18.0,8.0,-51.0,-26.0,8.0,27.0,US,NY,11101,QN0103,23-1-21,-36.4,-12.6,-7.6,-53.7,-39.1,15.0,73.3
18/1/21,202103,Queens County,Astoria,-33.0,-12.0,6.0,-59.0,-54.0,19.0,27.0,US,NY,11101,QN0103,23-1-21,-36.4,-12.6,-7.6,-53.7,-39.1,15.0,73.3
19/1/21,202103,Queens County,Astoria,-35.0,-10.0,-7.0,-54.0,-42.0,16.0,27.0,US,NY,11101,QN0103,23-1-21,-36.4,-12.6,-7.6,-53.7,-39.1,15.0,73.3
20/1/21,202103,Queens County,Astoria,-38.0,-16.0,-21.0,-56.0,-43.0,18.0,27.0,US,NY,11101,QN0103,23-1-21,-36.4,-12.6,-7.6,-53.7,-39.1,15.0,73.3
21/1/21,202103,Queens County,Astoria,-35.0,-10.0,-9.0,-54.0,-43.0,17.0,27.0,US,NY,11101,QN0103,23-1-21,-36.4,-12.6,-7.6,-53.7,-39.1,15.0,73.3
22/1/21,202103,Queens County,Astoria,-36.0,-8.0,-14.0,-53.0,-42.0,17.0,27.0,US,NY,11101,QN0103,23-1-21,-36.4,-12.6,-7.6,-53.7,-39.1,15.0,73.3
23/1/21,202103,Queens County,Astoria,-39.0,-14.0,-16.0,-49.0,-24.0,10.0,27.0,US,NY,11101,QN0103,23-1-21,-36.4,-12.6,-7.6,-53.7,-39.1,15.0,73.3
24/1/21,202104,Queens County,Astoria,-42.0,-21.0,-16.0,-53.0,-26.0,9.0,27.0,US,NY,11101,QN0103,30-1-21,-39.3,-14.7,-22.0,-54.0,-37.7,15.1,73.3
25/1/21,202104,Queens County,Astoria,-37.0,-13.0,-17.0,-54.0,-42.0,16.0,27.0,US,NY,11101,QN0103,30-1-21,-39.3,-14.7,-22.0,-54.0,-37.7,15.1,73.3
26/1/21,202104,Queens County,Astoria,-42.0,-18.0,-29.0,-56.0,-44.0,18.0,27.0,US,NY,11101,QN0103,30-1-21,-39.3,-14.7,-22.0,-54.0,-37.7,15.1,73.3
27/1/21,202104,Queens County,Astoria,-36.0,-11.0,-17.0,-54.0,-42.0,17.0,27.0,US,NY,11101,QN0103,30-1-21,-39.3,-14.7,-22.0,-54.0,-37.7,15.1,73.3
28/1/21,202104,Queens County,Astoria,-36.0,-12.0,-21.0,-55.0,-43.0,17.0,27.0,US,NY,11101,QN0103,30-1-21,-39.3,-14.7,-22.0,-54.0,-37.7,15.1,73.3
29/1/21,202104,Queens County,Astoria,-44.0,-20.0,-41.0,-56.0,-44.0,19.0,27.0,US,NY,11101,QN0103,30-1-21,-39.3,-14.7,-22.0,-54.0,-37.7,15.1,73.3
30/1/21,202104,Queens County,Astoria,-38.0,-8.0,-13.0,-50.0,-23.0,10.0,27.0,US,NY,11101,QN0103,30-1-21,-39.3,-14.7,-22.0,-54.0,-37.7,15.1,73.3
31/1/21,202105,Queens County,Astoria,-37.0,2.0,-24.0,-52.0,-25.0,8.0,27.0,US,NY,11101,QN0103,6-2-21,-46.1,-17.3,-29.3,-55.9,-44.7,19.1,73.3
1/2/21,202105,Queens County,Astoria,-81.0,-66.0,-62.0,-79.0,-76.0,37.0,39.0,US,NY,11101,QN0103,6-2-21,-46.1,-17.3,-29.3,-55.9,-44.7,19.1,105.9
2/2/21,202105,Queens County,Astoria,-58.0,-33.0,-39.0,-64.0,-64.0,29.0,39.0,US,NY,11101,QN0103,6-2-21,-46.1,-17.3,-29.3,-55.9,-44.7,19.1,105.9
3/2/21,202105,Queens County,Astoria,-42.0,-14.0,-31.0,-51.0,-45.0,18.0,39.0,US,NY,11101,QN0103,6-2-21,-46.1,-17.3,-29.3,-55.9,-44.7,19.1,105.9
4/2/21,202105,Queens County,Astoria,-36.0,-6.0,-20.0,-50.0,-43.0,17.0,39.0,US,NY,11101,QN0103,6-2-21,-46.1,-17.3,-29.3,-55.9,-44.7,19.1,105.9
5/2/21,202105,Queens County,Astoria,-38.0,-9.0,-28.0,-51.0,-41.0,17.0,39.0,US,NY,11101,QN0103,6-2-21,-46.1,-17.3,-29.3,-55.9,-44.7,19.1,105.9
6/2/21,202105,Queens County,Astoria,-31.0,5.0,-1.0,-44.0,-19.0,8.0,39.0,US,NY,11101,QN0103,6-2-21,-46.1,-17.3,-29.3,-55.9,-44.7,19.1,105.9
7/2/21,202106,Queens County,Astoria,-59.0,-38.0,-33.0,-59.0,-33.0,13.0,39.0,US,NY,11101,QN0103,13-2-21,-38.7,-12.7,-29.7,-52.0,-38.4,15.1,105.9
8/2/21,202106,Queens County,Astoria,-39.0,-15.0,-30.0,-52.0,-43.0,17.0,39.0,US,NY,11101,QN0103,13-2-21,-38.7,-12.7,-29.7,-52.0,-38.4,15.1,105.9
9/2/21,202106,Queens County,Astoria,-37.0,-11.0,-33.0,-53.0,-43.0,17.0,39.0,US,NY,11101,QN0103,13-2-21,-38.7,-12.7,-29.7,-52.0,-38.4,15.1,105.9
10/2/21,202106,Queens County,Astoria,-32.0,-5.0,-25.0,-51.0,-41.0,16.0,39.0,US,NY,11101,QN0103,13-2-21,-38.7,-12.7,-29.7,-52.0,-38.4,15.1,105.9
11/2/21,202106,Queens County,Astoria,-35.0,-10.0,-31.0,-51.0,-43.0,17.0,39.0,US,NY,11101,QN0103,13-2-21,-38.7,-12.7,-29.7,-52.0,-38.4,15.1,105.9
12/2/21,202106,Queens County,Astoria,-35.0,-8.0,-33.0,-51.0,-44.0,17.0,39.0,US,NY,11101,QN0103,13-2-21,-38.7,-12.7,-29.7,-52.0,-38.4,15.1,105.9
13/2/21,202106,Queens County,Astoria,-34.0,-2.0,-23.0,-47.0,-22.0,9.0,39.0,US,NY,11101,QN0103,13-2-21,-38.7,-12.7,-29.7,-52.0,-38.4,15.1,105.9
14/2/21,202107,Queens County,Astoria,-35.0,-14.0,-19.0,-50.0,-22.0,8.0,39.0,US,NY,11101,QN0103,20-2-21,-37.7,-15.0,-25.4,-51.9,-40.3,16.3,105.9
15/2/21,202107,Queens County,Astoria,-35.0,-15.0,-34.0,-57.0,-55.0,20.0,39.0,US,NY,11101,QN0103,20-2-21,-37.7,-15.0,-25.4,-51.9,-40.3,16.3,105.9
16/2/21,202107,Queens County,Astoria,-32.0,-9.0,-8.0,-51.0,-44.0,16.0,39.0,US,NY,11101,QN0103,20-2-21,-37.7,-15.0,-25.4,-51.9,-40.3,16.3,105.9
17/2/21,202107,Queens County,Astoria,-29.0,-1.0,-22.0,-51.0,-42.0,15.0,39.0,US,NY,11101,QN0103,20-2-21,-37.7,-15.0,-25.4,-51.9,-40.3,16.3,105.9
18/2/21,202107,Queens County,Astoria,-56.0,-35.0,-48.0,-59.0,-52.0,25.0,39.0,US,NY,11101,QN0103,20-2-21,-37.7,-15.0,-25.4,-51.9,-40.3,16.3,105.9
19/2/21,202107,Queens County,Astoria,-45.0,-23.0,-42.0,-53.0,-47.0,22.0,39.0,US,NY,11101,QN0103,20-2-21,-37.7,-15.0,-25.4,-51.9,-40.3,16.3,105.9
20/2/21,202107,Queens County,Astoria,-32.0,-8.0,-5.0,-42.0,-20.0,8.0,39.0,US,NY,11101,QN0103,20-2-21,-37.7,-15.0,-25.4,-51.9,-40.3,16.3,105.9
21/2/21,202108,Queens County,Astoria,-33.0,-14.0,-2.0,-47.0,-21.0,7.0,39.0,US,NY,11101,QN0103,27-2-21,-30.9,-9.6,-6.0,-48.1,-34.3,13.0,105.9
22/2/21,202108,Queens County,Astoria,-40.0,-22.0,-36.0,-53.0,-41.0,17.0,39.0,US,NY,11101,QN0103,27-2-21,-30.9,-9.6,-6.0,-48.1,-34.3,13.0,105.9
23/2/21,202108,Queens County,Astoria,-30.0,-6.0,-16.0,-50.0,-40.0,15.0,39.0,US,NY,11101,QN0103,27-2-21,-30.9,-9.6,-6.0,-48.1,-34.3,13.0,105.9
24/2/21,202108,Queens County,Astoria,-26.0,-3.0,9.0,-48.0,-39.0,14.0,39.0,US,NY,11101,QN0103,27-2-21,-30.9,-9.6,-6.0,-48.1,-34.3,13.0,105.9
25/2/21,202108,Queens County,Astoria,-27.0,-5.0,4.0,-49.0,-40.0,15.0,39.0,US,NY,11101,QN0103,27-2-21,-30.9,-9.6,-6.0,-48.1,-34.3,13.0,105.9
26/2/21,202108,Queens County,Astoria,-29.0,-7.0,0.0,-47.0,-39.0,15.0,39.0,US,NY,11101,QN0103,27-2-21,-30.9,-9.6,-6.0,-48.1,-34.3,13.0,105.9
27/2/21,202108,Queens County,Astoria,-31.0,-10.0,-1.0,-43.0,-20.0,8.0,39.0,US,NY,11101,QN0103,27-2-21,-30.9,-9.6,-6.0,-48.1,-34.3,13.0,105.9
28/2/21,202109,Queens County,Astoria,-35.0,-17.0,-19.0,-47.0,-22.0,8.0,39.0,US,NY,11101,QN0103,6-3-21,-29.7,-8.7,-8.3,-48.0,-34.1,13.0,105.9
1/3/21,202109,Queens County,Astoria,-31.0,-10.0,-15.0,-50.0,-40.0,15.0,27.0,US,NY,11101,QN0103,6-3-21,-29.7,-8.7,-8.3,-48.0,-34.1,13.0,73.3
2/3/21,202109,Queens County,Astoria,-31.0,-10.0,-18.0,-50.0,-40.0,16.0,27.0,US,NY,11101,QN0103,6-3-21,-29.7,-8.7,-8.3,-48.0,-34.1,13.0,73.3
3/3/21,202109,Queens County,Astoria,-24.0,-2.0,23.0,-48.0,-39.0,14.0,27.0,US,NY,11101,QN0103,6-3-21,-29.7,-8.7,-8.3,-48.0,-34.1,13.0,73.3
4/3/21,202109,Queens County,Astoria,-28.0,-6.0,-8.0,-50.0,-40.0,15.0,27.0,US,NY,11101,QN0103,6-3-21,-29.7,-8.7,-8.3,-48.0,-34.1,13.0,73.3
5/3/21,202109,Queens County,Astoria,-31.0,-9.0,-20.0,-48.0,-39.0,16.0,27.0,US,NY,11101,QN0103,6-3-21,-29.7,-8.7,-8.3,-48.0,-34.1,13.0,73.3
6/3/21,202109,Queens County,Astoria,-28.0,-7.0,-1.0,-43.0,-19.0,7.0,27.0,US,NY,11101,QN0103,6-3-21,-29.7,-8.7,-8.3,-48.0,-34.1,13.0,73.3
7/3/21,202110,Queens County,Astoria,-29.0,-12.0,22.0,-46.0,-19.0,6.0,27.0,US,NY,11101,QN0103,13-3-21,-24.4,-5.1,41.7,-46.0,-33.0,11.9,73.3
8/3/21,202110,Queens County,Astoria,-29.0,-9.0,1.0,-50.0,-39.0,15.0,27.0,US,NY,11101,QN0103,13-3-21,-24.4,-5.1,41.7,-46.0,-33.0,11.9,73.3
9/3/21,202110,Queens County,Astoria,-21.0,-1.0,66.0,-47.0,-39.0,14.0,27.0,US,NY,11101,QN0103,13-3-21,-24.4,-5.1,41.7,-46.0,-33.0,11.9,73.3
10/3/21,202110,Queens County,Astoria,-24.0,-3.0,34.0,-47.0,-39.0,14.0,27.0,US,NY,11101,QN0103,13-3-21,-24.4,-5.1,41.7,-46.0,-33.0,11.9,73.3
11/3/21,202110,Queens County,Astoria,-21.0,-2.0,66.0,-47.0,-39.0,14.0,27.0,US,NY,11101,QN0103,13-3-21,-24.4,-5.1,41.7,-46.0,-33.0,11.9,73.3
12/3/21,202110,Queens County,Astoria,-24.0,-5.0,50.0,-46.0,-38.0,14.0,27.0,US,NY,11101,QN0103,13-3-21,-24.4,-5.1,41.7,-46.0,-33.0,11.9,73.3
13/3/21,202110,Queens County,Astoria,-23.0,-4.0,53.0,-39.0,-18.0,6.0,27.0,US,NY,11101,QN0103,13-3-21,-24.4,-5.1,41.7,-46.0,-33.0,11.9,73.3
14/3/21,202111,Queens County,Astoria,-27.0,-13.0,39.0,-43.0,-20.0,6.0,27.0,US,NY,11101,QN0103,20-3-21,-26.0,-7.7,11.0,-45.9,-33.1,12.0,73.3
15/3/21,202111,Queens County,Astoria,-30.0,-11.0,-14.0,-50.0,-39.0,15.0,27.0,US,NY,11101,QN0103,20-3-21,-26.0,-7.7,11.0,-45.9,-33.1,12.0,73.3
16/3/21,202111,Queens County,Astoria,-28.0,-6.0,-9.0,-49.0,-39.0,15.0,27.0,US,NY,11101,QN0103,20-3-21,-26.0,-7.7,11.0,-45.9,-33.1,12.0,73.3
17/3/21,202111,Queens County,Astoria,-22.0,-2.0,5.0,-47.0,-38.0,14.0,27.0,US,NY,11101,QN0103,20-3-21,-26.0,-7.7,11.0,-45.9,-33.1,12.0,73.3
18/3/21,202111,Queens County,Astoria,-32.0,-15.0,-29.0,-50.0,-41.0,16.0,27.0,US,NY,11101,QN0103,20-3-21,-26.0,-7.7,11.0,-45.9,-33.1,12.0,73.3
19/3/21,202111,Queens County,Astoria,-25.0,-5.0,-9.0,-46.0,-38.0,14.0,27.0,US,NY,11101,QN0103,20-3-21,-26.0,-7.7,11.0,-45.9,-33.1,12.0,73.3
20/3/21,202111,Queens County,Astoria,-18.0,-2.0,94.0,-36.0,-17.0,4.0,27.0,US,NY,11101,QN0103,20-3-21,-26.0,-7.7,11.0,-45.9,-33.1,12.0,73.3
21/3/21,202112,Queens County,Astoria,-18.0,-8.0,133.0,-40.0,-18.0,4.0,27.0,US,NY,11101,QN0103,27-3-21,-20.4,-4.3,66.0,-43.1,-32.9,10.7,73.3
22/3/21,202112,Queens County,Astoria,-21.0,-5.0,49.0,-46.0,-38.0,13.0,27.0,US,NY,11101,QN0103,27-3-21,-20.4,-4.3,66.0,-43.1,-32.9,10.7,73.3
23/3/21,202112,Queens County,Astoria,-19.0,-1.0,62.0,-45.0,-39.0,13.0,27.0,US,NY,11101,QN0103,27-3-21,-20.4,-4.3,66.0,-43.1,-32.9,10.7,73.3
24/3/21,202112,Queens County,Astoria,-28.0,-12.0,-12.0,-47.0,-40.0,15.0,27.0,US,NY,11101,QN0103,27-3-21,-20.4,-4.3,66.0,-43.1,-32.9,10.7,73.3
25/3/21,202112,Queens County,Astoria,-18.0,2.0,52.0,-45.0,-39.0,13.0,27.0,US,NY,11101,QN0103,27-3-21,-20.4,-4.3,66.0,-43.1,-32.9,10.7,73.3
26/3/21,202112,Queens County,Astoria,-21.0,-3.0,51.0,-44.0,-39.0,13.0,27.0,US,NY,11101,QN0103,27-3-21,-20.4,-4.3,66.0,-43.1,-32.9,10.7,73.3
27/3/21,202112,Queens County,Astoria,-18.0,-3.0,127.0,-35.0,-17.0,4.0,27.0,US,NY,11101,QN0103,27-3-21,-20.4,-4.3,66.0,-43.1,-32.9,10.7,73.3
28/3/21,202113,Queens County,Astoria,-35.0,-22.0,-18.0,-46.0,-25.0,8.0,27.0,US,NY,11101,QN0103,3-4-21,-22.9,-4.1,19.6,-45.3,-37.9,11.7,73.3
29/3/21,202113,Queens County,Astoria,-20.0,-4.0,26.0,-47.0,-44.0,13.0,27.0,US,NY,11101,QN0103,3-4-21,-22.9,-4.1,19.6,-45.3,-37.9,11.7,73.3
30/3/21,202113,Queens County,Astoria,-15.0,3.0,65.0,-45.0,-43.0,12.0,27.0,US,NY,11101,QN0103,3-4-21,-22.9,-4.1,19.6,-45.3,-37.9,11.7,73.3
31/3/21,202113,Queens County,Astoria,-22.0,-4.0,1.0,-46.0,-43.0,14.0,27.0,US,NY,11101,QN0103,3-4-21,-22.9,-4.1,19.6,-45.3,-37.9,11.7,73.3
1/4/21,202113,Queens County,Astoria,-21.0,1.0,1.0,-47.0,-44.0,14.0,17.0,US,NY,11101,QN0103,3-4-21,-22.9,-4.1,19.6,-45.3,-37.9,11.7,46.2
2/4/21,202113,Queens County,Astoria,-27.0,-4.0,-16.0,-49.0,-47.0,16.0,17.0,US,NY,11101,QN0103,3-4-21,-22.9,-4.1,19.6,-45.3,-37.9,11.7,46.2
3/4/21,202113,Queens County,Astoria,-20.0,1.0,78.0,-37.0,-19.0,5.0,17.0,US,NY,11101,QN0103,3-4-21,-22.9,-4.1,19.6,-45.3,-37.9,11.7,46.2
4/4/21,202114,Queens County,Astoria,-28.0,-10.0,132.0,-41.0,-26.0,4.0,17.0,US,NY,11101,QN0103,10-4-21,-19.9,-2.9,79.4,-41.4,-33.6,10.0,46.2
5/4/21,202114,Queens County,Astoria,-20.0,-4.0,61.0,-45.0,-40.0,13.0,17.0,US,NY,11101,QN0103,10-4-21,-19.9,-2.9,79.4,-41.4,-33.6,10.0,46.2
6/4/21,202114,Queens County,Astoria,-17.0,2.0,79.0,-43.0,-38.0,12.0,17.0,US,NY,11101,QN0103,10-4-21,-19.9,-2.9,79.4,-41.4,-33.6,10.0,46.2
7/4/21,202114,Queens County,Astoria,-17.0,1.0,69.0,-43.0,-39.0,12.0,17.0,US,NY,11101,QN0103,10-4-21,-19.9,-2.9,79.4,-41.4,-33.6,10.0,46.2
8/4/21,202114,Queens County,Astoria,-16.0,0.0,81.0,-42.0,-38.0,12.0,17.0,US,NY,11101,QN0103,10-4-21,-19.9,-2.9,79.4,-41.4,-33.6,10.0,46.2
9/4/21,202114,Queens County,Astoria,-23.0,-6.0,22.0,-42.0,-37.0,13.0,17.0,US,NY,11101,QN0103,10-4-21,-19.9,-2.9,79.4,-41.4,-33.6,10.0,46.2
10/4/21,202114,Queens County,Astoria,-18.0,-3.0,112.0,-34.0,-17.0,4.0,17.0,US,NY,11101,QN0103,10-4-21,-19.9,-2.9,79.4,-41.4,-33.6,10.0,46.2
11/4/21,202115,Queens County,Astoria,-33.0,-21.0,-22.0,-44.0,-23.0,7.0,17.0,US,NY,11101,QN0103,17-4-21,-24.3,-7.4,21.4,-42.6,-32.4,11.0,46.2
12/4/21,202115,Queens County,Astoria,-29.0,-10.0,-21.0,-46.0,-38.0,14.0,17.0,US,NY,11101,QN0103,17-4-21,-24.3,-7.4,21.4,-42.6,-32.4,11.0,46.2
13/4/21,202115,Queens County,Astoria,-16.0,4.0,71.0,-43.0,-37.0,12.0,17.0,US,NY,11101,QN0103,17-4-21,-24.3,-7.4,21.4,-42.6,-32.4,11.0,46.2
14/4/21,202115,Queens County,Astoria,-18.0,0.0,61.0,-42.0,-37.0,12.0,17.0,US,NY,11101,QN0103,17-4-21,-24.3,-7.4,21.4,-42.6,-32.4,11.0,46.2
15/4/21,202115,Queens County,Astoria,-32.0,-16.0,-25.0,-47.0,-39.0,15.0,17.0,US,NY,11101,QN0103,17-4-21,-24.3,-7.4,21.4,-42.6,-32.4,11.0,46.2
16/4/21,202115,Queens County,Astoria,-24.0,-5.0,1.0,-43.0,-37.0,13.0,17.0,US,NY,11101,QN0103,17-4-21,-24.3,-7.4,21.4,-42.6,-32.4,11.0,46.2
17/4/21,202115,Queens County,Astoria,-18.0,-4.0,85.0,-33.0,-16.0,4.0,17.0,US,NY,11101,QN0103,17-4-21,-24.3,-7.4,21.4,-42.6,-32.4,11.0,46.2
18/4/21,202116,Queens County,Astoria,-18.0,-8.0,124.0,-37.0,-18.0,4.0,17.0,US,NY,11101,QN0103,24-4-21,-19.0,-3.7,71.0,-40.6,-30.9,9.6,46.2
19/4/21,202116,Queens County,Astoria,-20.0,-4.0,53.0,-44.0,-36.0,12.0,17.0,US,NY,11101,QN0103,24-4-21,-19.0,-3.7,71.0,-40.6,-30.9,9.6,46.2
20/4/21,202116,Queens County,Astoria,-13.0,2.0,107.0,-41.0,-36.0,11.0,17.0,US,NY,11101,QN0103,24-4-21,-19.0,-3.7,71.0,-40.6,-30.9,9.6,46.2
21/4/21,202116,Queens County,Astoria,-24.0,-6.0,8.0,-45.0,-38.0,14.0,17.0,US,NY,11101,QN0103,24-4-21,-19.0,-3.7,71.0,-40.6,-30.9,9.6,46.2
22/4/21,202116,Queens County,Astoria,-22.0,-4.0,9.0,-44.0,-37.0,13.0,17.0,US,NY,11101,QN0103,24-4-21,-19.0,-3.7,71.0,-40.6,-30.9,9.6,46.2
23/4/21,202116,Queens County,Astoria,-20.0,-3.0,47.0,-41.0,-35.0,11.0,17.0,US,NY,11101,QN0103,24-4-21,-19.0,-3.7,71.0,-40.6,-30.9,9.6,46.2
24/4/21,202116,Queens County,Astoria,-16.0,-3.0,149.0,-32.0,-16.0,2.0,17.0,US,NY,11101,QN0103,24-4-21,-19.0,-3.7,71.0,-40.6,-30.9,9.6,46.2
25/4/21,202117,Queens County,Astoria,-24.0,-12.0,52.0,-40.0,-19.0,6.0,17.0,US,NY,11101,QN0103,1-5-21,-18.4,-1.7,63.4,-39.9,-30.6,9.7,46.2
26/4/21,202117,Queens County,Astoria,-20.0,-2.0,48.0,-43.0,-36.0,12.0,17.0,US,NY,11101,QN0103,1-5-21,-18.4,-1.7,63.4,-39.9,-30.6,9.7,46.2
27/4/21,202117,Queens County,Astoria,-16.0,1.0,67.0,-42.0,-36.0,12.0,17.0,US,NY,11101,QN0103,1-5-21,-18.4,-1.7,63.4,-39.9,-30.6,9.7,46.2
